 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:56.81 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:56.96 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:57.10 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:57.24 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:57.38 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:57.53 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:57.68 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:57.83 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:57.98 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:58.12 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:58.26 a.out
 5689 akhilesh  20   0    4200    672    592 R  13.0  0.0   1:58.39 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:58.54 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   1:58.69 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   1:58.84 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   1:58.98 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:59.12 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   1:59.25 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   1:59.38 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   1:59.53 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   1:59.66 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   1:59.82 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   1:59.96 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   2:00.12 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   2:00.25 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:00.39 a.out
 5689 akhilesh  20   0    4200    672    592 R  16.0  0.0   2:00.55 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:00.69 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:00.83 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:00.98 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:01.13 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:01.28 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:01.42 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:01.57 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:01.71 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:01.86 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:02.00 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:02.14 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   2:02.30 a.out
 5689 akhilesh  20   0    4200    672    592 R  13.0  0.0   2:02.43 a.out
 5689 akhilesh  20   0    4200    672    592 S  17.0  0.0   2:02.60 a.out
 5689 akhilesh  20   0    4200    672    592 R  13.0  0.0   2:02.73 a.out
 5689 akhilesh  20   0    4200    672    592 R  13.0  0.0   2:02.86 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:03.00 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:03.14 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   2:03.27 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:03.41 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   2:03.57 a.out
 5689 akhilesh  20   0    4200    672    592 S  12.0  0.0   2:03.69 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:03.84 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   2:03.99 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   2:04.12 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:04.27 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   2:04.43 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:04.58 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   2:04.73 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:04.88 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:05.03 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   2:05.16 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:05.31 a.out
